사용월,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,승차인원,하차인원
202007,경부선,독산,379444,56382,397592,57849,435826,455441
202011,6호선,돌곶이,179369,44786,164163,44392,224155,208555
202010,6호선,돌곶이,171980,44779,155945,44201,216759,200146
202009,6호선,돌곶이,151639,38680,138334,38252,190319,176586
202008,6호선,돌곶이,158132,40432,142654,40091,198564,182745
202007,6호선,돌곶이,200715,55070,183480,54890,255785,238370
202011,1호선,동대문(1호선),209906,106156,213469,108389,316062,321858
202010,1호선,동대문(1호선),215609,109800,223103,113115,325409,336218
202009,1호선,동대문(1호선),184244,94355,184462,95369,278599,279831
202008,1호선,동대문(1호선),182969,89727,184632,91067,272696,275699
202007,1호선,동대문(1호선),221485,111363,229774,114765,332848,344539
202011,4호선,동대문(4호선),378573,123619,385693,118631,502192,504324
202010,4호선,동대문(4호선),383798,129131,393797,122363,512929,516160
202009,4호선,동대문(4호선),343104,110605,354475,106238,453709,460713
202008,4호선,동대문(4호선),332405,101218,344858,95762,433623,440620
202007,4호선,동대문(4호선),443027,141636,458027,133243,584663,591270
202011,2호선,동대문역사문화공원(DDP) 2호선,275264,45136,313519,47079,320400,360598
202010,2호선,동대문역사문화공원(DDP) 2호선,276598,45262,316126,47808,321860,363934
202009,2호선,동대문역사문화공원(DDP) 2호선,227270,37587,257432,39523,264857,296955
202008,2호선,동대문역사문화공원(DDP) 2호선,235140,38130,263325,39969,273270,303294
202007,2호선,동대문역사문화공원(DDP) 2호선,295695,48498,331326,50763,344193,382089
202011,4호선,동대문역사문화공원(DDP) 4호선,342642,46940,323468,42253,389582,365721
202010,4호선,동대문역사문화공원(DDP) 4호선,339894,46801,322095,42469,386695,364564
202009,4호선,동대문역사문화공원(DDP) 4호선,289094,39209,272206,35271,328303,307477
202008,4호선,동대문역사문화공원(DDP) 4호선,299309,40601,279855,36375,339910,316230
202007,4호선,동대문역사문화공원(DDP) 4호선,366432,50062,342801,44756,416494,387557
202011,5호선,동대문역사문화공원(DDP) 5호선,59569,6860,69705,7899,66429,77604
202010,5호선,동대문역사문화공원(DDP) 5호선,54159,6487,64973,7126,60646,72099
202009,5호선,동대문역사문화공원(DDP) 5호선,52458,6428,61061,6967,58886,68028
202008,5호선,동대문역사문화공원(DDP) 5호선,53058,6664,62030,7113,59722,69143
202007,5호선,동대문역사문화공원(DDP) 5호선,61406,7944,72389,8610,69350,80999
202011,3호선,동대입구,177299,30278,190210,34529,207577,224739
202010,3호선,동대입구,165799,30070,181395,34540,195869,215935
202009,3호선,동대입구,141046,23978,148916,25680,165024,174596
202008,3호선,동대입구,146692,23829,153220,25575,170521,178795
202007,3호선,동대입구,174029,29196,182801,31594,203225,214395
202011,경원선,동두천,39295,17493,44632,23016,56788,67648
202010,경원선,동두천,35580,18643,40747,25921,54223,66668
202009,경원선,동두천,27872,16245,32786,21463,44117,54249
202008,경원선,동두천,28564,15441,32718,19834,44005,52552
202007,경원선,동두천,38117,18546,43081,24735,56663,67816
202011,경원선,동두천중앙,53045,29178,51092,29622,82223,80714
202010,경원선,동두천중앙,53644,29456,51023,29835,83100,80858
202009,경원선,동두천중앙,46762,26373,45193,26854,73135,72047
202008,경원선,동두천중앙,48693,25479,46482,25780,74172,72262
202007,경원선,동두천중앙,58745,31236,55851,31375,89981,87226
202011,1호선,동묘앞(1호선),123243,130264,131205,131631,253507,262836
202010,1호선,동묘앞(1호선),129868,148493,140413,150601,278361,291014
202009,1호선,동묘앞(1호선),106120,123144,112366,123667,229264,236033
202008,1호선,동묘앞(1호선),100373,104373,105911,105305,204746,211216
202007,1호선,동묘앞(1호선),126100,132170,135446,134894,258270,270340
202011,6호선,동묘앞(6호선),158250,58219,165123,52716,216469,217839
202010,6호선,동묘앞(6호선),158907,61995,164123,55788,220902,219911
202009,6호선,동묘앞(6호선),136741,52859,141228,48393,189600,189621
202008,6호선,동묘앞(6호선),132517,48863,138138,45086,181380,183224
202007,6호선,동묘앞(6호선),166223,59515,171868,54374,225738,226242
202011,경인선,동암,338341,76946,338652,77109,415287,415761
202010,경인선,동암,339224,80195,337343,80971,419419,418314
202009,경인선,동암,297236,69351,298696,69762,366587,368458
202008,경인선,동암,307448,71322,308388,71690,378770,380078
202007,경인선,동암,358745,81208,359450,81798,439953,441248
202011,경인선,동인천,277925,90809,263675,87962,368734,351637
202010,경인선,동인천,282154,96948,266203,94186,379102,360389
202009,경인선,동인천,241338,82439,229618,79934,323777,309552
202008,경인선,동인천,255203,86061,242784,83436,341264,326220
202007,경인선,동인천,303911,99234,288530,95929,403145,384459
202011,4호선,동작(현충원),44548,20890,48825,20090,65438,68915
202010,4호선,동작(현충원),47705,22546,50257,21420,70251,71677
202009,4호선,동작(현충원),42321,19919,44512,19245,62240,63757
202008,4호선,동작(현충원),38762,18964,41301,18205,57726,59506
202007,4호선,동작(현충원),52116,22214,54973,21597,74330,76570
202011,9호선,동작(현충원) 9호선,38243,9574,30363,8006,47817,38369
202010,9호선,동작(현충원) 9호선,37256,8756,29682,7385,46012,37067
202009,9호선,동작(현충원) 9호선,32750,6916,25431,5803,39666,31234
202008,9호선,동작(현충원) 9호선,36365,8035,27412,6638,44400,34050
202007,9호선,동작(현충원) 9호선,40038,8593,31861,7171,48631,39032
202011,경부선,두정,125590,15848,127272,16195,141438,143467
202010,경부선,두정,124005,16538,126128,16691,140543,142819
202009,경부선,두정,104836,13826,106061,14169,118662,120230
202008,경부선,두정,98911,14493,102291,14669,113404,116960
202007,경부선,두정,114386,16585,115725,16872,130971,132597
202011,5호선,둔촌동,164758,48475,164060,49647,213233,213707
202010,5호선,둔촌동,160161,49210,158518,50019,209371,208537
202009,5호선,둔촌동,138631,42775,139071,43680,181406,182751
202008,5호선,둔촌동,145784,43244,146053,44236,189028,190289
202007,5호선,둔촌동,174181,52022,173216,53368,226203,226584
202011,9호선2~3단계,둔촌오륜,22658,4711,19706,4820,27369,24526
202010,9호선2~3단계,둔촌오륜,22752,4605,19899,4783,27357,24682
202009,9호선2~3단계,둔촌오륜,18415,4072,16355,4121,22487,20476
202008,9호선2~3단계,둔촌오륜,18621,4189,17189,4217,22810,21406
202007,9호선2~3단계,둔촌오륜,25802,4963,21567,5040,30765,26607
202011,9호선,등촌,208184,64098,202550,64907,272282,267457
202010,9호선,등촌,198112,63526,191889,64367,261638,256256
202009,9호선,등촌,176658,58325,172788,59233,234983,232021
202008,9호선,등촌,190111,58420,185372,59110,248531,244482
202007,9호선,등촌,215025,68059,209450,68640,283084,278090
202011,공항철도 1호선,디지털미디어시티(공항철도),313729,19303,280132,18019,333032,298151
202010,공항철도 1호선,디지털미디어시티(공항철도),293641,18833,264614,17484,312474,282098
202009,공항철도 1호선,디지털미디어시티(공항철도),251648,15680,228016,14558,267328,242574
202008,공항철도 1호선,디지털미디어시티(공항철도),264361,16085,239420,15169,280446,254589
202007,공항철도 1호선,디지털미디어시티(공항철도),324103,19225,291617,17921,343328,309538
202011,6호선,디지털미디어시티(6호선),301307,45469,327121,45705,346776,372826
202010,6호선,디지털미디어시티(6호선),285675,45912,309707,46586,331587,356293
202009,6호선,디지털미디어시티(6호선),254369,39286,276315,39896,293655,316211
202008,6호선,디지털미디어시티(6호선),264514,39604,288680,40391,304118,329071
202007,6호선,디지털미디어시티(6호선),315262,46281,346440,46677,361543,393117
202011,경의선,디지털미디어시티(경의선),56233,9213,52376,9273,65446,61649
202010,경의선,디지털미디어시티(경의선),53979,9540,50981,9585,63519,60566
202009,경의선,디지털미디어시티(경의선),44978,7782,43028,7885,52760,50913
202008,경의선,디지털미디어시티(경의선),48181,7971,45440,7972,56152,53412
202007,경의선,디지털미디어시티(경의선),56930,9403,53634,9451,66333,63085
202011,2호선,뚝섬,464807,49093,502197,49896,513900,552093
202010,2호선,뚝섬,445338,49083,481170,49858,494421,531028
202009,2호선,뚝섬,392526,43207,425793,44047,435733,469840
202008,2호선,뚝섬,401747,43302,434091,44022,445049,478113
202007,2호선,뚝섬,499375,51243,541905,52027,550618,593932
202011,7호선,뚝섬유원지,166339,32705,160958,32937,199044,193895
202010,7호선,뚝섬유원지,193248,35630,187466,35898,228878,223364
202009,7호선,뚝섬유원지,168112,30231,163790,30771,198343,194561
202008,7호선,뚝섬유원지,145143,32060,140098,32651,177203,172749
202007,7호선,뚝섬유원지,236705,37666,223157,38223,274371,261380
202011,5호선,마곡,194366,29439,189132,28286,223805,217418
202010,5호선,마곡,182755,29623,177012,28486,212378,205498
202009,5호선,마곡,159584,26290,155665,25513,185874,181178
202008,5호선,마곡,164862,25760,160130,24611,190622,184741
202007,5호선,마곡,197628,30702,188815,29405,228330,218220
202011,공항철도 1호선,마곡나루(서울식물원) 공항철도,173255,9365,166982,9389,182620,176371
202010,공항철도 1호선,마곡나루(서울식물원) 공항철도,167610,10129,162957,10040,177739,172997
202009,공항철도 1호선,마곡나루(서울식물원) 공항철도,143576,7975,135549,7866,151551,143415
202008,공항철도 1호선,마곡나루(서울식물원) 공항철도,147995,7459,138922,7227,155454,146149
202007,공항철도 1호선,마곡나루(서울식물원) 공항철도,187345,9090,172580,8841,196435,181421
202011,9호선,마곡나루(서울식물원) 9호선,249994,21954,249784,21418,271948,271202
202010,9호선,마곡나루(서울식물원) 9호선,240986,23702,243202,23170,264688,266372
202009,9호선,마곡나루(서울식물원) 9호선,207181,18658,208616,18092,225839,226708
202008,9호선,마곡나루(서울식물원) 9호선,222140,19125,223831,18425,241265,242256
202007,9호선,마곡나루(서울식물원) 9호선,261020,22134,260968,21593,283154,282561
202011,일산선,마두,138741,51764,142696,53295,190505,195991
202010,일산선,마두,135612,53495,138637,54691,189107,193328
202009,일산선,마두,113213,44784,118335,46406,157997,164741
202008,일산선,마두,123213,46797,127635,47674,170010,175309
202007,일산선,마두,149260,57825,153759,59437,207085,213196
202011,7호선,마들,243360,66208,226129,66055,309568,292184
202010,7호선,마들,238271,68990,218705,68515,307261,287220
202009,7호선,마들,212988,60596,200064,60231,273584,260295
202008,7호선,마들,221255,61426,205965,61126,282681,267091
202007,7호선,마들,259772,71751,238361,71385,331523,309746
202011,경춘선,마석,75103,27734,71783,28087,102837,99870
202010,경춘선,마석,76444,30391,73347,30468,106835,103815
202009,경춘선,마석,62240,25136,61020,25349,87376,86369
202008,경춘선,마석,63836,23936,61296,24250,87772,85546
202007,경춘선,마석,77822,29463,75039,29658,107285,104697
202011,5호선,마장,112327,32042,105109,31565,144369,136674
202010,5호선,마장,108414,32257,99867,31624,140671,131491
202009,5호선,마장,100086,30882,92759,30432,130968,123191
202008,5호선,마장,101285,29313,93600,28670,130598,122270
202007,5호선,마장,120262,32555,111090,32262,152817,143352
202011,5호선,마천,110033,43931,107500,45602,153964,153102
202010,5호선,마천,106239,44507,103801,46252,150746,150053
202009,5호선,마천,92864,39056,91832,40826,131920,132658
202008,5호선,마천,92581,37805,91366,39712,130386,131078
202007,5호선,마천,106710,43586,103999,46221,150296,150220
202011,5호선,마포,297985,51168,310150,50727,349153,360877
202010,5호선,마포,275529,49754,291897,49427,325283,341324
202009,5호선,마포,253993,44006,263680,43225,297999,306905
202008,5호선,마포,268432,45536,278667,44653,313968,323320
202007,5호선,마포,323779,53501,336344,52875,377280,389219
202011,6호선,마포구청,298438,63913,263637,57730,362351,321367
202010,6호선,마포구청,287990,63616,252830,56844,351606,309674
202009,6호선,마포구청,259095,54224,227031,48944,313319,275975
202008,6호선,마포구청,270403,56323,237506,50571,326726,288077
202007,6호선,마포구청,317158,65501,275354,58956,382659,334310
202011,중앙선,망우,144552,56809,137867,57878,201361,195745
202010,중앙선,망우,144914,60507,139061,60801,205421,199862
202009,중앙선,망우,125074,53850,120649,54255,178924,174904
202008,중앙선,망우,132341,50780,126729,51410,183121,178139
202007,중앙선,망우,157302,60839,149501,61802,218141,211303
202011,6호선,망원,299127,69876,330406,72986,369003,403392
202010,6호선,망원,296525,69624,330226,72514,366149,402740
202009,6호선,망원,261364,64757,289002,67652,326121,356654
202008,6호선,망원,273530,61429,300643,64744,334959,365387
202007,6호선,망원,329681,71755,366370,75312,401436,441682
202011,경원선,망월사,154224,58134,155117,59624,212358,214741
202010,경원선,망월사,143960,60067,146566,61717,204027,208283
202009,경원선,망월사,115746,52546,118942,53951,168292,172893
202008,경원선,망월사,118146,51393,120528,52233,169539,172761
202007,경원선,망월사,145544,58822,146851,60531,204366,207382
202011,분당선,망포,324572,29689,305968,28652,354261,334620
202010,분당선,망포,313131,30001,294402,28967,343132,323369
202009,분당선,망포,260595,24103,246078,23380,284698,269458
202008,분당선,망포,268058,24205,255410,23109,292263,278519
202007,분당선,망포,330241,29305,310613,28016,359546,338629
202011,분당선,매교,58256,14098,58748,14724,72354,73472
202010,분당선,매교,57067,14401,57235,14838,71468,72073
202009,분당선,매교,45333,11783,46239,12147,57116,58386
202008,분당선,매교,42316,10669,41968,10861,52985,52829
202007,분당선,매교,53383,13018,52662,13246,66401,65908
202011,3호선,매봉,252325,50454,243403,46416,302779,289819
202010,3호선,매봉,235782,47987,228830,44085,283769,272915
202009,3호선,매봉,210489,40295,201893,36383,250784,238276
202008,3호선,매봉,221146,42124,213259,38309,263270,251568
202007,3호선,매봉,266602,50851,257135,46352,317453,303487
202011,분당선,매탄권선,106836,14853,101764,14301,121689,116065
202010,분당선,매탄권선,103902,15185,98134,14463,119087,112597
202009,분당선,매탄권선,86086,12507,81350,12023,98593,93373
202008,분당선,매탄권선,87273,12157,82443,11621,99430,94064
202007,분당선,매탄권선,106865,14495,100931,13845,121360,114776
202011,7호선,먹골,213756,51371,204940,51851,265127,256791
202010,7호선,먹골,210120,52695,199795,52690,262815,252485
202009,7호선,먹골,186860,46008,178871,46202,232868,225073
202008,7호선,먹골,196219,46150,188018,46604,242369,234622
202007,7호선,먹골,231068,54128,219297,54558,285196,273855
202011,7호선,면목,337265,77022,322580,79770,414287,402350
202010,7호선,면목,327525,79490,310629,81607,407015,392236
202009,7호선,면목,287859,70940,276132,73280,358799,349412
202008,7호선,면목,295723,71802,281794,74256,367525,356050
202007,7호선,면목,346977,82826,328042,85506,429803,413548
202011,4호선,명동,428131,48704,448352,49253,476835,497605
202010,4호선,명동,419364,47517,448222,48648,466881,496870
202009,4호선,명동,335442,37766,355836,38178,373208,394014
202008,4호선,명동,354578,39160,375697,39498,393738,415195
202007,4호선,명동,439432,48923,472264,50124,488355,522388
202011,5호선,명일,169855,51750,171490,54162,221605,225652
202010,5호선,명일,161882,51122,163056,52951,213004,216007
202009,5호선,명일,138507,41697,141847,43967,180204,185814
202008,5호선,명일,147291,43976,150700,46064,191267,196764
202007,5호선,명일,178452,51485,181612,53603,229937,235215
202011,경부선,명학,197396,35716,195572,34834,233112,230406
202010,경부선,명학,186603,36513,184390,35306,223116,219696
202009,경부선,명학,170569,31811,168249,30687,202380,198936
202008,경부선,명학,168619,30993,166561,29990,199612,196551
202007,경부선,명학,205166,36938,201530,35837,242104,237367
202011,분당선,모란(분당선),406287,132978,400528,144064,539265,544592
202010,분당선,모란(분당선),401852,143789,397829,155657,545641,553486
202009,분당선,모란(분당선),345018,127272,338372,138362,472290,476734
202008,분당선,모란(분당선),362880,117413,359149,127836,480293,486985
202007,분당선,모란(분당선),433774,138504,427763,151764,572278,579527
202011,8호선,모란(8호선),74220,42981,58034,32530,117201,90564
202010,8호선,모란(8호선),74758,46764,60581,35916,121522,96497
202009,8호선,모란(8호선),62291,40874,48007,31443,103165,79450
202008,8호선,모란(8호선),66442,39256,52462,30242,105698,82704
202007,8호선,모란(8호선),79023,45735,63450,34383,124758,97833
202011,5호선,목동,368295,68496,404266,70020,436791,474286
202010,5호선,목동,361701,68907,390858,69835,430608,460693
202009,5호선,목동,313528,59612,345020,60790,373140,405810
202008,5호선,목동,336305,60726,366764,62342,397031,429106
202007,5호선,목동,401257,72318,436926,74268,473575,511194
202011,8호선,몽촌토성(평화의문),120224,26914,126184,25980,147138,152164
202010,8호선,몽촌토성(평화의문),121503,28481,127726,27628,149984,155354
202009,8호선,몽촌토성(평화의문),98637,21445,103848,20449,120082,124297
202008,8호선,몽촌토성(평화의문),102074,20916,108729,20029,122990,128758
202007,8호선,몽촌토성(평화의문),120757,26025,129008,25308,146782,154316
202011,3호선,무악재,77099,23829,76452,25947,100928,102399
202010,3호선,무악재,75228,24251,75109,26191,99479,101300
202009,3호선,무악재,65387,20731,64784,22595,86118,87379
202008,3호선,무악재,68549,20962,66798,22827,89511,89625
202007,3호선,무악재,82901,24767,81248,26867,107668,108115
202011,2호선,문래,467328,64890,480273,64161,532218,544434
202010,2호선,문래,445580,63395,461219,62766,508975,523985
202009,2호선,문래,394497,55265,407917,54475,449762,462392
202008,2호선,문래,413774,57076,428075,56394,470850,484469
202007,2호선,문래,501087,68289,520425,67531,569376,587956
202011,경의선,문산,101972,35219,101581,35376,137191,136957
202010,경의선,문산,107356,38525,103903,38795,145881,142698
202009,경의선,문산,85627,32384,85142,32591,118011,117733
202008,경의선,문산,89524,31556,88521,31959,121080,120480
202007,경의선,문산,112782,38578,111419,38516,151360,149935
202011,8호선,문정,470759,48737,493695,48442,519496,542137
202010,8호선,문정,437566,46785,459342,46213,484351,505555
202009,8호선,문정,404367,41173,424988,40955,445540,465943
202008,8호선,문정,410044,41557,430750,41150,451601,471900
202007,8호선,문정,497112,49749,521212,49646,546861,570858
202011,분당선,미금,309490,84566,329235,89290,394056,418525
202010,분당선,미금,305226,84568,324760,90206,389794,414966
202009,분당선,미금,258228,71878,276709,76171,330106,352880
202008,분당선,미금,280158,73140,298517,77165,353298,375682
202007,분당선,미금,343464,89713,366259,95101,433177,461360
202011,5호선,미사,290973,43707,282738,43610,334680,326348
202010,5호선,미사,265223,43150,260423,43168,308373,303591
202009,5호선,미사,213525,34433,213535,34746,247958,248281
202008,5호선,미사,160427,28511,160997,28640,188938,189637
202011,4호선,미아(서울사이버대학),305703,94665,288063,96301,400368,384364
202010,4호선,미아(서울사이버대학),303090,96271,281275,97688,399361,378963
202009,4호선,미아(서울사이버대학),268481,85687,252299,87630,354168,339929
202008,4호선,미아(서울사이버대학),275081,83199,255227,85290,358280,340517
202007,4호선,미아(서울사이버대학),333019,100118,306883,101505,433137,408388
202011,4호선,미아사거리,592565,150476,571467,149356,743041,720823
202010,4호선,미아사거리,582452,153890,560746,152795,736342,713541
202009,4호선,미아사거리,508860,134963,491777,134304,643823,626081
202008,4호선,미아사거리,532793,136597,512746,136216,669390,648962
202007,4호선,미아사거리,643781,161647,617486,160966,805428,778452
202011,안산선,반월,91876,23885,86600,23583,115761,110183
202010,안산선,반월,93242,26015,87731,25658,119257,113389
202009,안산선,반월,80206,22280,76109,22059,102486,98168
202008,안산선,반월,84201,21696,79038,21516,105897,100554
202007,안산선,반월,98576,25147,92197,24931,123723,117128
202011,7호선,반포,123008,25591,119995,24361,148599,144356
202010,7호선,반포,122276,26518,118886,25491,148794,144377
202009,7호선,반포,111091,24481,107645,23264,135572,130909
202008,7호선,반포,119239,25556,114988,23955,144795,138943
202007,7호선,반포,141666,30142,138154,28380,171808,166534
202011,5호선,발산,417026,70377,434341,67883,487403,502224
202010,5호선,발산,398742,71414,421468,69263,470156,490731
202009,5호선,발산,334020,60767,348311,58548,394787,406859
202008,5호선,발산,358428,63815,377306,61691,422243,438997
202007,5호선,발산,433749,73474,455778,70999,507223,526777
202011,2호선,방배,393581,61361,412395,60295,454942,472690
202010,2호선,방배,372893,60031,388515,59049,432924,447564
202009,2호선,방배,314754,51098,326891,50016,365852,376907
202008,2호선,방배,326299,52841,340479,51821,379140,392300
202007,2호선,방배,397717,63857,413492,61868,461574,475360
202011,5호선,방이,145932,36224,150144,35838,182156,185982
202010,5호선,방이,141803,35546,146434,34898,177349,181332
202009,5호선,방이,118257,30530,122614,29794,148787,152408
202008,5호선,방이,130103,31857,134649,31121,161960,165770
202007,5호선,방이,156705,38024,162331,37332,194729,199663
202011,경원선,방학,161688,92785,157125,91913,254473,249038
202010,경원선,방학,160048,92567,154539,91516,252615,246055
202009,경원선,방학,141662,80611,138236,80426,222273,218662
202008,경원선,방학,144851,79324,141176,79437,224175,220613
202007,경원선,방학,172346,94899,168261,94969,267245,263230
202011,5호선,방화,136678,40385,128906,39221,177063,168127
202010,5호선,방화,133396,42424,124982,40869,175820,165851
202009,5호선,방화,114912,36624,108651,35144,151536,143795
202008,5호선,방화,123255,37824,117031,36583,161079,153614
202007,5호선,방화,148839,44088,139689,42344,192927,182033
202011,장항선,배방,21402,4875,21007,4833,26277,25840
202010,장항선,배방,22264,5257,21773,5131,27521,26904
202009,장항선,배방,18046,4508,17795,4442,22554,22237
202008,장항선,배방,18760,4542,18356,4418,23302,22774
202007,장항선,배방,21872,5329,21288,5345,27201,26633
202011,경의선,백마,146498,26966,136118,27212,173464,163330
202010,경의선,백마,143653,26876,133043,26765,170529,159808
202009,경의선,백마,119710,23040,113886,23008,142750,136894
202008,경의선,백마,126129,22108,118783,22306,148237,141089
202007,경의선,백마,158544,27281,147808,27725,185825,175533
202011,일산선,백석,200041,60011,201062,59210,260052,260272
202010,일산선,백석,197840,61073,198650,60001,258913,258651
202009,일산선,백석,170691,52931,174238,52410,223622,226648
202008,일산선,백석,180057,53120,182190,52219,233177,234409
202007,일산선,백석,215744,64989,218065,63231,280733,281296
202011,경춘선,백양리,1773,715,1722,674,2488,2396
202010,경춘선,백양리,1975,1228,1848,1337,3203,3185
202009,경춘선,백양리,1547,898,1345,936,2445,2281
202008,경춘선,백양리,2758,1077,2306,1068,3835,3374
202007,경춘선,백양리,2488,1954,2037,1996,4442,4033
202011,경인선,백운,143288,47069,140299,48092,190357,188391
202010,경인선,백운,142186,49218,136974,49947,191404,186921
202009,경인선,백운,123444,43547,121095,44569,166991,165664
202008,경인선,백운,127464,44159,123975,44935,171623,168910
202007,경인선,백운,153331,50622,148688,51434,203953,200122
202011,6호선,버티고개,46873,12520,43253,14383,59393,57636
202010,6호선,버티고개,45791,12527,42297,14654,58318,56951
202009,6호선,버티고개,39906,10849,36864,12867,50755,49731
202008,6호선,버티고개,40688,11028,37675,12706,51716,50381
202007,6호선,버티고개,49129,13038,45165,15230,62167,60395
202011,과천선,범계,578852,80615,569748,78636,659467,648384
202010,과천선,범계,570639,83214,563296,80907,653853,644203
202009,과천선,범계,478778,68912,468779,67442,547690,536221
202008,과천선,범계,516279,73172,505955,71577,589451,577532
202007,과천선,범계,630189,87797,620976,85356,717986,706332
202011,경춘선,별내,56142,16487,53147,15953,72629,69100
202010,경춘선,별내,56462,17397,53628,16576,73859,70204
202009,경춘선,별내,47058,14634,45442,14185,61692,59627
202008,경춘선,별내,47524,14017,45954,13703,61541,59657
202007,경춘선,별내,56495,16927,54227,16622,73422,70849
202011,경부선,병점,317713,44835,318094,44052,362548,362146
202010,경부선,병점,318263,47635,318921,46891,365898,365812
202009,경부선,병점,261548,39632,259239,39237,301180,298476
202008,경부선,병점,272092,40981,271648,39994,313073,311642
202007,경부선,병점,332358,48677,330818,47808,381035,378626
202011,7호선,보라매,218999,36000,216752,34824,254999,251576
202010,7호선,보라매,210310,35759,207436,34549,246069,241985
202009,7호선,보라매,188780,31380,185660,30145,220160,215805
